epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
48,11.412621842207882,11.412621842207882,12.566520261764527,12.566520261764527
49,11.289164727289398,11.289164727289398,12.46175797719222,12.46175797719222
50,11.101637023513675,11.101637023513675,12.39803892832536,12.39803892832536
51,10.922024727771419,10.922024727771419,13.010141286483178,13.010141286483178
52,10.790407377576072,10.790407377576072,13.495283079147338,13.495283079147338
53,10.652809845387328,10.652809845387328,13.964214974183303,13.964214974183303
54,10.702093050056824,10.702093050056824,13.149245803172771,13.149245803172771
55,10.522153962141415,10.522153962141415,12.909429660210243,12.909429660210243
56,10.276185636920292,10.276185636920292,13.407136363249558,13.407136363249558
57,10.229620147954511,10.229620147954511,13.532131965343769,13.532131965343769
58,10.049261850701834,10.049261850701834,12.93981051995204,12.93981051995204
59,9.824597801763394,9.824597801763394,13.712135516680204,13.712135516680204
60,9.470139543695547,9.470139543695547,14.132744638736431,14.132744638736431
61,9.602816956101423,9.602816956101423,14.115852205569928,14.115852205569928
62,9.245254020898779,9.245254020898779,13.799954652786255,13.799954652786255
63,8.867569849971797,8.867569849971797,14.316910094481248,14.316910094481248
64,8.769636193035733,8.769636193035733,14.458174575292148,14.458174575292148
65,8.55631468776729,8.55631468776729,14.890511263333835,14.890511263333835
66,8.53563319865744,8.53563319865744,14.214675477834849,14.214675477834849
67,8.288402577255383,8.288402577255383,14.617531163875872,14.617531163875872
68,7.948678540607336,7.948678540607336,15.096462649565476,15.096462649565476
69,7.533366525492322,7.533366525492322,15.90830490405743,15.90830490405743
70,7.2519572449363086,7.2519572449363086,15.695102288172794,15.695102288172794
71,7.241178350690359,7.241178350690359,16.88106710727398,16.88106710727398
72,7.0767497480889965,7.0767497480889965,16.24520892363328,16.24520892363328
73,6.57641223843305,6.57641223843305,17.03940057020921,17.03940057020921
74,6.313112179155854,6.313112179155854,15.98720302948585,15.98720302948585
75,6.128782354240535,6.128782354240535,16.718421363830565,16.718421363830565
76,6.086586541119584,6.086586541119584,16.974393147688644,16.974393147688644
77,5.7766780529053845,5.7766780529053845,17.530569450671855,17.530569450671855
78,5.503798894536521,5.503798894536521,17.159542707296517,17.159542707296517
79,5.371664269900779,5.371664269900779,17.364014581533578,17.364014581533578
80,5.58325449060812,5.58325449060812,17.56030170734112,17.56030170734112
81,4.868955907141589,4.868955907141589,17.25927697328421,17.25927697328421
82,4.504846122868675,4.504846122868675,17.355977843357966,17.355977843357966
83,4.57460991445522,4.57460991445522,18.285507979759803,18.285507979759803
84,4.017712323311465,4.017712323311465,17.66673341164222,17.66673341164222
85,4.4716941514474975,4.4716941514474975,17.60795373916626,17.60795373916626
86,3.7157660456975754,3.7157660456975754,18.220610332489013,18.220610332489013
87,3.5460241825426397,3.5460241825426397,17.75344881644616,17.75344881644616
88,3.2373517206341584,3.2373517206341584,17.543901949662427,17.543901949662427
89,3.3718118594738296,3.3718118594738296,18.529137193239652,18.529137193239652
90,3.14458479392136,3.14458479392136,18.86447517688458,18.86447517688458
91,2.9724105182232887,2.9724105182232887,17.835702815422646,17.835702815422646
92,2.7769545967108376,2.7769545967108376,18.22383037713858,18.22383037713858
93,2.7459569770390035,2.7459569770390035,20.114711856842042,20.114711856842042
94,3.6931989571122417,3.6931989571122417,18.204772068903996,18.204772068903996
95,2.585939083865287,2.585939083865287,18.415705644167385,18.415705644167385
96,2.3558324846829377,2.3558324846829377,18.78016412441547,18.78016412441547
97,2.1637182873985945,2.1637182873985945,17.236704584268423,17.236704584268423
98,2.0147318661537703,2.0147318661537703,18.772324606088493,18.772324606088493
99,1.8300288901795598,1.8300288901795598,19.024413622342625,19.024413622342625
