epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,1.027825014960057,1.027825014960057,0.9480730655101629,0.9480730655101629
1,1.0268990859491682,1.0268990859491682,0.9484441799613146,0.9484441799613146
2,1.0254532553748028,1.0254532553748028,0.9455576896094359,0.9455576896094359
3,1.026706920786227,1.026706920786227,0.9457350401351086,0.9457350401351086
4,1.0241300283633994,1.0241300283633994,0.9484876002829808,0.9484876002829808
5,1.023015750807288,1.023015750807288,0.9465191034170297,0.9465191034170297
6,1.0221247110172518,1.0221247110172518,0.9467536720518882,0.9467536720518882
7,1.021351500544269,1.021351500544269,0.9481668540491508,0.9481668540491508
8,1.040001500813607,1.040001500813607,0.9585994273424149,0.9585994273424149
9,1.0312095911150942,1.0312095911150942,1.003306514941729,1.003306514941729
10,1.0284928397329123,1.0284928397329123,0.947680460031216,0.947680460031216
11,1.0283324556084104,1.0283324556084104,0.9506018052307459,0.9506018052307459
12,1.0249296220324384,1.0249296220324384,0.9464037621823641,0.9464037621823641
13,1.0251397411565142,1.0251397411565142,0.945759333555515,0.945759333555515
14,1.0279981597739072,1.0279981597739072,0.9508845428434702,0.9508845428434702
15,1.0241424700739936,1.0241424700739936,0.9498228895549591,0.9498228895549591
16,1.0229467894618078,1.0229467894618078,0.9513275241622559,0.9513275241622559
17,1.021476889187565,1.021476889187565,0.9490128455253748,0.9490128455253748
18,1.0250367448245765,1.0250367448245765,0.9450008092018274,0.9450008092018274
19,1.0229508164962076,1.0229508164962076,0.9461884437272182,0.9461884437272182
20,1.0221239493882253,1.0221239493882253,0.9551529585168912,0.9551529585168912
21,1.0248550453674057,1.0248550453674057,0.9476498913879577,0.9476498913879577
22,1.02039804655747,1.02039804655747,0.9496589917403001,0.9496589917403001
23,1.0230507261237385,1.0230507261237385,0.9506207846678221,0.9506207846678221
24,1.0216951757154034,1.0216951757154034,0.9578147434271299,0.9578147434271299
25,1.0190876847730093,1.0190876847730093,0.9527315362714804,0.9527315362714804
26,1.02423125369886,1.02423125369886,0.9508519010475048,0.9508519010475048
27,1.0267322894606763,1.0267322894606763,0.9523506764035958,0.9523506764035958
28,1.0275116412172496,1.0275116412172496,0.9525123494748886,0.9525123494748886
29,1.0246323983665326,1.0246323983665326,0.9588544685107011,0.9588544685107011
30,1.0226179474311201,1.0226179474311201,0.9514274596021726,0.9514274596021726
31,1.0223914499645463,1.0223914499645463,0.9496136366747893,0.9496136366747893
32,1.0231500442094132,1.0231500442094132,0.9500537059054925,0.9500537059054925
33,1.022054760864464,1.022054760864464,0.9527212097667731,0.9527212097667731
34,1.0232949603425754,1.0232949603425754,0.9554121639292974,0.9554121639292974
35,1.000619627660667,1.000619627660667,0.8942952206501594,0.8942952206501594
36,0.9638093759086679,0.9638093759086679,0.906549764252626,0.906549764252626
37,0.9493187338897499,0.9493187338897499,0.9066427458937352,0.9066427458937352
38,0.9505929108113368,0.9505929108113368,0.8898909572225351,0.8898909572225351
39,0.9485051702814796,0.9485051702814796,0.8879665383925804,0.8879665383925804
40,0.9421522445629005,0.9421522445629005,0.8902542921213004,0.8902542921213004
41,0.950583903576576,0.950583903576576,0.8945389385406788,0.8945389385406788
42,0.9413998884856489,0.9413998884856489,0.9017146944999694,0.9017146944999694
43,0.9412527132079489,0.9412527132079489,0.8900116959443459,0.8900116959443459
44,0.9410430483274679,0.9410430483274679,0.8901715826529722,0.8901715826529722
45,0.9376716300142628,0.9376716300142628,0.8879535492796164,0.8879535492796164
46,0.9443981317343008,0.9443981317343008,0.8871400107557957,0.8871400107557957
47,0.9348094628140192,0.9348094628140192,0.8957802560466986,0.8957802560466986
48,0.9351336996268955,0.9351336996268955,0.8975248105250873,0.8975248105250873
49,0.9348275416751971,0.9348275416751971,0.8909573807166173,0.8909573807166173
50,0.9313138578774607,0.9313138578774607,0.888298537180974,0.888298537180974
51,0.9303798186386459,0.9303798186386459,0.90032002054728,0.90032002054728
52,0.9272338406532982,0.9272338406532982,0.8847549362824514,0.8847549362824514
53,0.9233359133878101,0.9233359133878101,0.8948904960201337,0.8948904960201337
54,0.9225710615166215,0.9225710615166215,0.9169229420331808,0.9169229420331808
55,0.9264247866355817,0.9264247866355817,0.9036796880456117,0.9036796880456117
56,0.9187604429964148,0.9187604429964148,0.9001847843711193,0.9001847843711193
57,0.9175876986497501,0.9175876986497501,0.8784597425506665,0.8784597425506665
58,0.9093755648136703,0.9093755648136703,0.8828318019325917,0.8828318019325917
59,0.9134902731837381,0.9134902731837381,0.9059037354130012,0.9059037354130012
60,0.9098557538258694,0.9098557538258694,0.8959191432366005,0.8959191432366005
61,0.9094989183982157,0.9094989183982157,0.8935086270937553,0.8935086270937553
62,0.9016495617722143,0.9016495617722143,0.8992077002158532,0.8992077002158532
63,0.8970796016967852,0.8970796016967852,0.893328371987893,0.893328371987893
64,0.8948826413249495,0.8948826413249495,0.9046838982747152,0.9046838982747152
