epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
61,12.339258342296471,12.339258342296471,12.239127701979417,12.239127701979417
62,12.323168958145644,12.323168958145644,11.836754738367521,11.836754738367521
63,12.384101304418243,12.384101304418243,11.978411466341752,11.978411466341752
64,12.244578951429174,12.244578951429174,12.18563812329219,12.18563812329219
65,12.186262680438706,12.186262680438706,12.209174161690932,12.209174161690932
66,12.17684158694826,12.17684158694826,12.645369949707618,12.645369949707618
67,12.16403023413193,12.16403023413193,12.240825816301198,12.240825816301198
68,12.115616705767268,12.115616705767268,12.132520530774043,12.132520530774043
69,12.114280844152722,12.114280844152722,12.152401007138765,12.152401007138765
70,12.094322129127342,12.094322129127342,12.28499111028818,12.28499111028818
71,12.009620722535944,12.009620722535944,12.292336522615873,12.292336522615873
72,12.054778802171755,12.054778802171755,12.429562242214496,12.429562242214496
73,12.17514169896787,12.17514169896787,12.3086707005134,12.3086707005134
74,12.062597962528347,12.062597962528347,12.30460212964278,12.30460212964278
75,11.984022382028124,11.984022382028124,12.420967311125535,12.420967311125535
76,11.920439629101747,11.920439629101747,12.385093369850745,12.385093369850745
77,11.978075724251319,11.978075724251319,12.470488089781542,12.470488089781542
78,11.877754313774624,11.877754313774624,12.854951961223895,12.854951961223895
79,11.875488406870213,11.875488406870213,13.565267498676594,13.565267498676594
80,11.86822496977668,11.86822496977668,12.641184656436627,12.641184656436627
81,11.82172862886394,11.82172862886394,12.520528758489169,12.520528758489169
82,11.79581449992621,11.79581449992621,12.508210891943712,12.508210891943712
83,11.789241138043435,11.789241138043435,12.942336628987238,12.942336628987238
84,11.846522630150638,11.846522630150638,12.383843376086308,12.383843376086308
85,11.77543446735815,11.77543446735815,12.848947389309222,12.848947389309222
86,11.68959356162029,11.68959356162029,13.119356709260208,13.119356709260208
87,11.628654813009595,11.628654813009595,12.994450332568242,12.994450332568242
88,11.763359623366526,11.763359623366526,12.807215668604924,12.807215668604924
89,11.524561013748396,11.524561013748396,12.831965376780584,12.831965376780584
90,11.544738845897495,11.544738845897495,12.946653336745042,12.946653336745042
91,11.67707003747307,11.67707003747307,12.36611994780027,12.36611994780027
92,11.585624373543746,11.585624373543746,12.847353264001699,12.847353264001699
93,11.329387161636262,11.329387161636262,12.758569024159359,12.758569024159359
94,11.370600599385188,11.370600599385188,12.882453254552988,12.882453254552988
95,11.429054206933097,11.429054206933097,12.64608651124514,12.64608651124514
96,11.373511545072374,11.373511545072374,13.23022646170396,13.23022646170396
97,11.158369737845183,11.158369737845183,12.938741904038649,12.938741904038649
98,11.067493112921516,11.067493112921516,13.21909031684582,13.21909031684582
99,11.153100756157407,11.153100756157407,13.245945163873525,13.245945163873525
