epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,1.0271472824153616,1.0271472824153616,0.9486833087526835,0.9486833087526835
1,1.0258178385872605,1.0258178385872605,0.9437888923745889,0.9437888923745889
2,1.022671298502294,1.022671298502294,0.9501296384403339,0.9501296384403339
3,1.0227953997360986,1.0227953997360986,0.9514020735827776,0.9514020735827776
4,1.0218304154912998,1.0218304154912998,0.9485012040688441,0.9485012040688441
5,1.0251843581914732,1.0251843581914732,0.9450736040679308,0.9450736040679308
6,1.0216440239723077,1.0216440239723077,0.9473139306100515,0.9473139306100515
7,1.0191612720094114,1.0191612720094114,0.9489112149064357,0.9489112149064357
8,1.018346190311366,1.018346190311366,0.9507092288480355,0.9507092288480355
9,1.01422209209866,1.01422209209866,0.9510433876743684,0.9510433876743684
10,1.0183183906542073,1.0183183906542073,0.95198903421943,0.95198903421943
11,1.017975673690223,1.017975673690223,0.9518527696338984,0.9518527696338984
12,1.0174196068355468,1.0174196068355468,0.9523665840809162,0.9523665840809162
13,1.0143771159143364,1.0143771159143364,0.9477809026264228,0.9477809026264228
14,1.0152392588331642,1.0152392588331642,0.9454505473375321,0.9454505473375321
15,1.0147762122495398,1.0147762122495398,0.9191644833638117,0.9191644833638117
16,0.9948579749911918,0.9948579749911918,0.8958097636699677,0.8958097636699677
17,0.9524398236245347,0.9524398236245347,0.8949224403271309,0.8949224403271309
18,0.9488070514692963,0.9488070514692963,0.8951870464361631,0.8951870464361631
19,0.9383496057221856,0.9383496057221856,0.9068543035250444,0.9068543035250444
20,0.9394580524585112,0.9394580524585112,0.8942506893323018,0.8942506893323018
21,0.9361349698125229,0.9361349698125229,0.8871668454546194,0.8871668454546194
22,0.929409389020255,0.929409389020255,0.8999692296752563,0.8999692296752563
23,0.9237667048494276,0.9237667048494276,0.9491963137800877,0.9491963137800877
24,0.9244371983598855,0.9244371983598855,0.8948475394111414,0.8948475394111414
25,0.915921441584056,0.915921441584056,0.9000749051570892,0.9000749051570892
26,0.918459669429808,0.918459669429808,0.9290765999601438,0.9290765999601438
27,0.9149871163954528,0.9149871163954528,0.9052623623838791,0.9052623623838791
28,0.903904571066646,0.903904571066646,0.8956981760951189,0.8956981760951189
29,0.8986409417940694,0.8986409417940694,0.9268693000078201,0.9268693000078201
30,0.8924525808282612,0.8924525808282612,0.9297440535747088,0.9297440535747088
31,0.890790328994178,0.890790328994178,0.9150004679193864,0.9150004679193864
32,0.8837164632801308,0.8837164632801308,0.9218825111022362,0.9218825111022362
33,0.8900990710386137,0.8900990710386137,0.9229446918918536,0.9229446918918536
34,0.8658313562282028,0.8658313562282028,0.9066757947206497,0.9066757947206497
35,0.8617512162362645,0.8617512162362645,0.9810674075896924,0.9810674075896924
36,0.8546264628272745,0.8546264628272745,0.9725997846860152,0.9725997846860152
37,0.8475842931292628,0.8475842931292628,0.959326536494952,0.959326536494952
38,0.8306206856765783,0.8306206856765783,0.985413140287766,0.985413140287766
39,0.8777213442017755,0.8777213442017755,0.9490762195908107,0.9490762195908107
40,0.8459527165481361,0.8459527165481361,0.9475267116840069,0.9475267116840069
41,0.8116860728471715,0.8116860728471715,0.9529076246114877,0.9529076246114877
42,0.7957103227275549,0.7957103227275549,0.9838459085959654,0.9838459085959654
43,0.7884885013682446,0.7884885013682446,0.9492020185177142,0.9492020185177142
44,0.7659314816609798,0.7659314816609798,0.9744810845989448,0.9744810845989448
45,0.7664117458815034,0.7664117458815034,1.0062412069394038,1.0062412069394038
46,0.7364425132184819,0.7364425132184819,1.0512893587350844,1.0512893587350844
47,0.7244001496349345,0.7244001496349345,1.0248289110568853,1.0248289110568853
48,0.7129546298824817,0.7129546298824817,1.0545848892285274,1.0545848892285274
49,0.6827543372086681,0.6827543372086681,1.1000657893144168,1.1000657893144168
50,0.6741242107975627,0.6741242107975627,1.1040270351446593,1.1040270351446593
51,0.6494394764886652,0.6494394764886652,1.058176528261258,1.058176528261258
52,0.6259203709942615,0.6259203709942615,1.0919859402454817,1.0919859402454817
53,0.6043642880904734,0.6043642880904734,1.0566062377049372,1.0566062377049372
54,0.5710790849952047,0.5710790849952047,1.0666661597215212,1.0666661597215212
55,0.5638710096023061,0.5638710096023061,1.140015741953483,1.140015741953483
56,0.5078593086671049,0.5078593086671049,1.1330072632202735,1.1330072632202735
57,0.49394039417493685,0.49394039417493685,1.174807981802867,1.174807981802867
58,0.48158911444569785,0.48158911444569785,1.1547193655600914,1.1547193655600914
59,0.43807584711003433,0.43807584711003433,1.1692124160436483,1.1692124160436483
60,0.4228727532362266,0.4228727532362266,1.2334567890717434,1.2334567890717434
61,0.3952612596943717,0.3952612596943717,1.253083180464231,1.253083180464231
62,0.378915146300364,0.378915146300364,1.2574975137527173,1.2574975137527173
63,0.3505986300344519,0.3505986300344519,1.2832753681219542,1.2832753681219542
