epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,14.345945410970108,14.345945410970108,17.061958197285147,17.061958197285147
1,13.290716468425584,13.290716468425584,26.405423690291013,26.405423690291013
2,13.80966714502815,13.80966714502815,20.84319038753924,20.84319038753924
3,12.804398974678211,12.804398974678211,29.929352196634046,29.929352196634046
4,12.376037058727741,12.376037058727741,6.347532070658701,6.347532070658701
5,12.711489292704147,12.711489292704147,18.582701947073193,18.582701947073193
6,13.41106078459657,13.41106078459657,12.064801748756253,12.064801748756253
7,12.461417148878168,12.461417148878168,29.862815277414235,29.862815277414235
8,14.32077546948617,14.32077546948617,20.995309746173948,20.995309746173948
9,12.501692811386057,12.501692811386057,10.7395249818597,10.7395249818597
10,12.117031846657902,12.117031846657902,28.965637377003574,28.965637377003574
11,13.3926861324165,13.3926861324165,15.74272259239667,15.74272259239667
12,12.999024468979202,12.999024468979202,17.160258967248375,17.160258967248375
13,14.322227949721302,14.322227949721302,20.181206089151484,20.181206089151484
14,12.282684012908048,12.282684012908048,22.619704920312632,22.619704920312632
15,12.525411345088486,12.525411345088486,19.448537755379782,19.448537755379782
16,12.278655718088089,12.278655718088089,11.563527608619017,11.563527608619017
17,12.80734921212905,12.80734921212905,23.318287845157908,23.318287845157908
18,12.47856531855332,12.47856531855332,6.8293736395628555,6.8293736395628555
19,13.979125493239112,13.979125493239112,21.825387558520834,21.825387558520834
20,11.713645189687789,11.713645189687789,10.955969042180444,10.955969042180444
21,12.127922272151082,12.127922272151082,25.913165373265592,25.913165373265592
22,13.087234569322066,13.087234569322066,15.19708266252142,15.19708266252142
23,12.57207492707008,12.57207492707008,11.65103773847318,11.65103773847318
24,13.0265251997413,13.0265251997413,25.004796794765745,25.004796794765745
25,12.974166262868637,12.974166262868637,7.029158908845214,7.029158908845214
26,12.09751220645885,12.09751220645885,20.631376446970283,20.631376446970283
27,11.932458281974881,11.932458281974881,10.157298947788478,10.157298947788478
28,13.130871184378107,13.130871184378107,16.917107738192428,16.917107738192428
29,12.267805295234117,12.267805295234117,15.290472244210255,15.290472244210255
30,13.675324656322907,13.675324656322907,12.599913853056291,12.599913853056291
31,12.281364739528769,12.281364739528769,22.2735168958353,22.2735168958353
32,11.878424809797968,11.878424809797968,6.998175737650498,6.998175737650498
33,12.177738729244828,12.177738729244828,27.130433373439036,27.130433373439036
34,13.01847720622162,13.01847720622162,8.338990193956038,8.338990193956038
35,11.685324716859492,11.685324716859492,28.91670997855905,28.91670997855905
36,14.0138593134686,14.0138593134686,13.696301615146725,13.696301615146725
37,12.815624687128649,12.815624687128649,14.890289747806461,14.890289747806461
38,12.513832654173733,12.513832654173733,29.857782776093543,29.857782776093543
39,13.532381028574113,13.532381028574113,9.319011693435394,9.319011693435394
40,12.479380949992246,12.479380949992246,20.805078700375375,20.805078700375375
41,13.602097780676111,13.602097780676111,16.77446706352941,16.77446706352941
42,12.053433975021278,12.053433975021278,24.484064267114604,24.484064267114604
43,12.133550807183141,12.133550807183141,11.115503213371943,11.115503213371943
44,12.016139332987873,12.016139332987873,19.60966879266607,19.60966879266607
45,12.835328994052478,12.835328994052478,20.0376130153456,20.0376130153456
46,12.063055573368365,12.063055573368365,10.84891004147737,10.84891004147737
47,13.943055227797585,13.943055227797585,20.882671832732274,20.882671832732274
48,12.164111153073161,12.164111153073161,6.831373887065122,6.831373887065122
49,11.850889119902305,11.850889119902305,27.80056046341996,27.80056046341996
